time,uwind
01/01,-5.620465
01/02,-5.0207586
01/03,-5.5390463
01/04,-5.3863006
01/05,-5.59079
01/06,-5.369664
01/07,-5.526471
01/08,-5.4282737
01/09,-5.5233912
01/10,-5.2535157
01/11,-4.707058
01/12,-4.9208226
01/13,-5.2315307
01/14,-5.294194
01/15,-5.5929832
01/16,-5.2717023
01/17,-5.5685415
01/18,-5.750959
01/19,-5.7210827
01/20,-6.0753574
01/21,-5.4859858
01/22,-5.1768017
01/23,-5.5833488
01/24,-5.711959
01/25,-5.8913937
01/26,-5.7715845
01/27,-5.9105988
01/28,-5.8223405
01/29,-5.9206896
01/30,-6.485174
01/31,-6.225561
02/01,-6.387172
02/02,-6.5653076
02/03,-6.4635663
02/04,-5.88344
02/05,-5.846129
02/06,-6.0932326
02/07,-6.204959
02/08,-6.056381
02/09,-5.325461
02/10,-6.078571
02/11,-5.8670673
02/12,-5.0035214
02/13,-5.322087
02/14,-5.289643
02/15,-4.962925
02/16,-5.1989174
02/17,-6.0117173
02/18,-6.0457196
02/19,-6.0688567
02/20,-6.1420903
02/21,-5.5069404
02/22,-5.0464926
02/23,-6.0903363
02/24,-5.8131814
02/25,-6.163802
02/26,-6.1639824
02/27,-6.328083
02/28,-5.9518604
02/29,-5.9050083
03/01,-6.0158076
03/02,-6.3311386
03/03,-6.3452034
03/04,-6.260145
03/05,-6.0117016
03/06,-4.887524
03/07,-5.2527742
03/08,-6.061565
03/09,-6.092178
03/10,-6.021117
03/11,-6.1584535
03/12,-6.4885154
03/13,-6.620884
03/14,-6.514629
03/15,-6.178774
03/16,-5.9559875
03/17,-6.2753806
03/18,-6.5693474
03/19,-6.3220706
03/20,-5.5420885
03/21,-5.951267
03/22,-5.674459
03/23,-5.890135
03/24,-5.6945424
03/25,-5.6382875
03/26,-6.0220094
03/27,-5.9449153
03/28,-6.147943
03/29,-6.0699816
03/30,-6.2652483
03/31,-6.259728
04/01,-6.0755086
04/02,-5.974742
04/03,-6.7987027
04/04,-6.513256
04/05,-6.081435
04/06,-5.9508495
04/07,-5.309019
04/08,-5.434401
04/09,-5.952663
04/10,-5.556501
04/11,-5.622433
04/12,-5.483966
04/13,-6.0202627
04/14,-5.9347873
04/15,-6.2046876
04/16,-5.7421784
04/17,-6.3838925
04/18,-6.0692825
04/19,-5.820921
04/20,-6.047693
04/21,-5.890916
04/22,-5.7917747
04/23,-5.7623844
04/24,-5.274539
04/25,-5.6213975
04/26,-5.6485653
04/27,-5.102288
04/28,-5.7983837
04/29,-6.265271
04/30,-6.157453
05/01,-6.4045076
05/02,-6.0263934
05/03,-5.8589597
05/04,-5.768845
05/05,-5.5941353
05/06,-5.4111996
05/07,-5.3587294
05/08,-5.7552967
05/09,-5.8153973
05/10,-5.883647
05/11,-4.710481
05/12,-4.689866
05/13,-5.0817795
05/14,-3.9076903
05/15,-4.030939
05/16,-4.0695896
05/17,-4.5461936
05/18,-4.1956577
05/19,-4.5074215
05/20,-4.8587623
05/21,-4.7008543
05/22,-4.8924704
05/23,-4.507036
05/24,-4.7960916
05/25,-4.5791283
05/26,-4.784012
05/27,-4.8032846
05/28,-4.691057
05/29,-4.3508167
05/30,-4.6403594
05/31,-4.4089713
06/01,-4.5228415
06/02,-4.3834157
06/03,-4.85828
06/04,-4.831296
06/05,-5.032839
06/06,-4.814757
06/07,-4.63244
06/08,-4.2755375
06/09,-4.2788405
06/10,-4.6041107
06/11,-4.556523
06/12,-4.743885
06/13,-4.3645825
06/14,-4.694503
06/15,-4.315691
06/16,-4.538783
06/17,-4.1286297
06/18,-4.6743836
06/19,-4.5002155
06/20,-4.415754
06/21,-4.1922894
06/22,-4.486298
06/23,-4.3304787
06/24,-4.404308
06/25,-4.0089617
06/26,-3.929353
06/27,-3.431018
06/28,-3.1877387
06/29,-2.7018461
06/30,-2.7294357
07/01,-2.5048985
07/02,-2.754466
07/03,-3.265794
07/04,-3.8468919
07/05,-2.9514153
07/06,-3.108105
07/07,-2.9083657
07/08,-3.3572667
07/09,-3.4653518
07/10,-3.6158211
07/11,-2.8258195
07/12,-2.6346865
07/13,-2.916575
07/14,-3.011519
07/15,-3.2585034
07/16,-2.9960032
07/17,-3.0022173
07/18,-3.1944208
07/19,-3.3459206
07/20,-2.9395585
07/21,-2.830244
07/22,-2.7912147
07/23,-3.3899293
07/24,-3.007443
07/25,-2.8212757
07/26,-2.9154143
07/27,-3.227305
07/28,-2.909676
07/29,-2.5382094
07/30,-3.4274936
07/31,-3.2992887
08/01,-3.495844
08/02,-3.4261932
08/03,-2.529496
08/04,-1.7638633
08/05,-2.409796
08/06,-2.196301
08/07,-2.1404755
08/08,-2.0473404
08/09,-2.4645574
08/10,-2.2552676
08/11,-2.0400128
08/12,-1.37932
08/13,-1.4354535
08/14,-1.5607901
08/15,-0.9520152
08/16,-0.97737646
08/17,-1.2609991
08/18,-1.8068959
08/19,-1.987099
08/20,-1.3252481
08/21,-1.9712936
08/22,-1.983174
08/23,-2.0044055
08/24,-2.0525188
08/25,-1.4534895
08/26,-1.9975388
08/27,-1.1281127
08/28,-1.0658666
08/29,-1.0091441
08/30,-1.2817895
08/31,-1.9286027
09/01,-2.1536818
09/02,-2.3038876
09/03,-2.0543327
09/04,-2.2086275
09/05,-2.15588
09/06,-2.4226477
09/07,-2.5623777
09/08,-2.2153056
09/09,-1.6799481
09/10,-1.4089384
09/11,-1.5375435
09/12,-1.53312
09/13,-2.1232708
09/14,-3.14034
09/15,-3.2519307
09/16,-2.8510563
09/17,-2.0015218
09/18,-1.7465484
09/19,-1.8729929
09/20,-1.8675543
09/21,-2.1401677
09/22,-1.8822423
09/23,-1.6672211
09/24,-1.5424201
09/25,-1.3283933
09/26,-1.8957756
09/27,-2.3821864
09/28,-1.9497753
09/29,-2.5550873
09/30,-2.074393
10/01,-1.6201946
10/02,-1.4715258
10/03,-1.3966508
10/04,-1.5912119
10/05,-1.648126
10/06,-1.3401589
10/07,-1.6045359
10/08,-1.6524682
10/09,-1.6636574
10/10,-2.1568608
10/11,-1.8012438
10/12,-2.1999307
10/13,-2.1822886
10/14,-1.5805776
10/15,-1.4323246
10/16,-1.1690402
10/17,-1.4233105
10/18,-2.184067
10/19,-2.2768667
10/20,-2.1068568
10/21,-2.1957486
10/22,-1.7726101
10/23,-1.6801116
10/24,-1.8760324
10/25,-1.5086173
10/26,-1.0253434
10/27,-1.2317857
10/28,-2.1035154
10/29,-2.7171073
10/30,-3.207266
10/31,-3.0689695
11/01,-3.116952
11/02,-3.1128342
11/03,-3.0124466
11/04,-3.0583446
11/05,-2.6308262
11/06,-2.4789846
11/07,-2.2435057
11/08,-2.352944
11/09,-2.3463635
11/10,-2.6654372
11/11,-2.9863594
11/12,-2.6115272
11/13,-2.6587214
11/14,-2.3866434
11/15,-3.2588112
11/16,-3.3888824
11/17,-2.8816545
11/18,-3.2098427
11/19,-3.521816
11/20,-3.5252688
11/21,-4.2425456
11/22,-4.22841
11/23,-3.6622221
11/24,-3.1793578
11/25,-4.1000304
11/26,-3.625137
11/27,-3.9850388
11/28,-3.9032967
11/29,-4.076647
11/30,-3.8242953
12/01,-3.6856663
12/02,-3.5492508
12/03,-4.0879445
12/04,-4.4182153
12/05,-4.228599
12/06,-4.005553
12/07,-3.802256
12/08,-4.207688
12/09,-4.468043
12/10,-4.5302978
12/11,-5.009411
12/12,-4.843596
12/13,-4.7157397
12/14,-5.278591
12/15,-5.2358356
12/16,-5.107482
12/17,-5.823023
12/18,-5.5119133
12/19,-5.0844784
12/20,-4.734941
12/21,-4.801579
12/22,-5.486876
12/23,-5.9308095
12/24,-5.4012504
12/25,-5.8701663
12/26,-5.875088
12/27,-6.096205
12/28,-6.204752
12/29,-5.4700027
12/30,-5.099561
12/31,-4.91902
